Date,TCS,INFY,WIPRO,HDFCBANK,ICICIBANK,SBIN,RELIANCE,LT,HINDUNILVR,ITC,MARUTI,SUNPHARMA,BHARTIARTL,TATASTEEL
2018-04-11,7731212,31239347,9634948,4785865,11856512,5709262,44225694,25697848,11786240,16557429,70472866,1116503,2148654,14884681
2018-04-12,11632215,27421885,8288957,7225240,14219489,15705874,85326082,44386217,19213764,10787764,37563030,7244135,13085276,10757269
2018-04-13,4429977,28736664,3905809,3777355,19646553,15972448,25392603,20924141,13018727,5815135,45627179,145056,14785284,14442972
2018-04-16,11246511,11143066,3118316,3593239,51415709,12374408,78045824,9229060,14668215,6393948,20651951,8615463,46889870,8810388
2018-04-17,4521992,19856537,2986152,6981973,23628666,15125296,75173122,42715829,23963968,14312760,32621471,5396412,64604886,19461382
2018-04-18,6239749,27859812,23201931,6686367,24692109,23853441,46476770,30429124,23004972,4196309,22206557,5931476,58819467,8601264
2018-04-19,1943296,31806395,12913344,6345766,39964321,10209553,47841390,18134880,11640587,12801124,18391263,5608716,25835053,24878634
2018-04-20,7164496,20050676,8401281,3852846,29897501,13586170,34278902,9192622,18174604,9443796,42944137,100000,73522552,13506562
2018-04-23,6321186,7988804,4694216,6983362,22782713,18191079,46856888,59218008,23528451,16733137,43027808,1901391,78168588,13167586
2018-04-24,5228215,27124229,10404071,5249131,28664672,6751354,33434127,26407506,4030075,16655366,39135488,10856216,68895558,12529990
2018-04-25,3350542,27778585,3180201,4067775,16369645,18214384,89374267,35338825,16169788,27146956,38702292,10161016,38323009,19351734
2018-04-26,6545179,20171429,9444084,6103987,12020700,8700714,52582007,18693326,16180140,11409758,46667276,10936294,49709778,7891343
2018-04-27,4036344,25408641,11520648,4510259,44462629,10500750,74240877,30882038,2399291,21099407,100000,11496578,75188434,10000666
2018-04-30,9137006,6711820,7469012,6481246,34692996,11317752,32087459,50258479,7947648,18082253,51438613,100000,48993469,19208000
2018-05-01,6645386,29472682,5685609,2747980,943202,1422913,82724305,25799858,5928134,6458846,78562893,340399,53464302,9191694
2018-05-02,4453923,25498703,6030534,4327457,41974608,15096703,70808057,26824874,14306975,25833101,9674864,9252717,59612586,14209309
2018-05-03,8825262,13411511,12059666,6309230,26825080,23375659,60781553,53130464,16926792,14816053,1683030,7111296,45377454,13518226
2018-05-04,4615296,34611433,7928712,1709737,26069518,9553654,64245185,939877,4451784,24857013,5688899,10864251,37770884,9903410
2018-05-07,8743315,4644692,14843720,5549703,43837176,21977348,50550211,16634814,9816783,6051837,55105183,5163515,60491445,10128301
2018-05-08,6229135,22032513,701976,1485040,15243367,100000,67567964,27316669,13828442,20511101,15130299,1156904,67352007,23389009
2018-05-09,271041,33585491,2972289,6627474,30807143,18836430,68126865,23234875,29348847,1804967,40451553,13078185,18780416,17583940
2018-05-10,7612186,41585822,8462296,6784931,51464757,1979310,63967041,34794661,10977124,100000,45969796,5649711,49153485,21067808
2018-05-11,5726554,10063137,9957918,146618,25580978,17863461,64381751,28871318,14855116,28476383,33595438,5617586,27351765,3445923
2018-05-14,7514942,23021331,7849392,4359926,23667343,3468041,53990289,21104798,17714911,20495031,28036915,8976257,49068092,17689482
2018-05-15,6517158,19247873,13817850,2984525,54648556,21724559,11486850,41643878,28574612,23441131,30901641,5700782,82770830,18954552
2018-05-16,6536341,20693866,4286169,7698660,21838489,1858264,45577160,19506369,16469639,11813746,12849957,8590648,63500079,15261965
2018-05-17,6008103,21780909,8189831,582193,40345877,17928805,29607853,38178574,28911529,9430304,51791377,4724915,45743590,3955091
2018-05-18,14361594,25060688,12525233,182749,10773141,9295595,16532586,21761997,3734808,18393120,57081845,8911687,101691598,26830750
2018-05-21,7429497,43756214,15359600,8538111,41890036,9040326,59000493,30400848,20820888,6246451,40624415,4969123,7904853,19037913
2018-05-22,681800,32956483,7292427,6157835,21692143,10721472,89936447,50412875,9122424,6225063,21036053,12802441,36271696,26281912
2018-05-23,1447625,5296609,19026159,7615678,43676788,10680572,100000,22905158,13390720,9780148,35771792,10584937,53854494,2905870
2018-05-24,7157271,12632988,8497554,6032029,21748815,17083017,26504803,43507008,11892867,20348625,33140463,8631846,25149376,19842402
2018-05-25,4198981,28378200,15016648,8708300,37852544,13410514,48787031,15444724,7101920,6434690,25861076,9037906,14148209,10862295
2018-05-28,9040064,9186023,6723691,1355060,1120910,13771345,61336251,21368151,23705918,20825879,37282565,9789122,75374489,10170553
2018-05-29,6832498,9327484,7496948,1395749,28337279,15144190,41441044,25913041,7699368,16887573,31588358,4582631,89944561,11234814
2018-05-30,6990806,16313848,12879237,6578134,31184493,515822,62516313,26456311,10302981,17033695,57772680,4662003,34563412,16577184
2018-05-31,3175568,29098504,11447794,4031882,15183188,24821332,79554263,41717167,13491025,2467561,20073317,4406993,106854529,6628944
2018-06-01,7572521,30441108,8052538,6255638,30520301,10206324,56036584,37618123,10133066,9255187,32795653,3522694,100000,5931896
2018-06-04,6389263,11439909,3885512,6289581,70064822,9846499,59177280,50973415,17520938,12332583,20872807,8279108,52848526,7214830
2018-06-05,3128369,1471008,18787383,9041754,14727472,10735869,10599444,35294984,843954,16156372,35889653,4553125,21763401,11180285
2018-06-06,3140186,31224770,7012860,6814803,36784459,14122276,100000,57740418,8371858,9415352,41571626,14007244,49354450,11916866
2018-06-07,10754005,28625439,8410566,5148834,21126701,22042050,34638376,44723469,9478735,25080113,31951649,5313004,51717432,11915345
2018-06-08,7553410,22014932,302115,7381491,48066222,19562515,50795729,31046630,8665105,11951506,53018704,9011770,47520154,15365313
2018-06-11,4757682,19169512,5850145,2735784,33960030,15793437,55200914,48185989,25802492,16263925,67529456,6873351,18203303,21290503
2018-06-12,4277386,20412228,11732129,100000,22494691,7268980,54803739,33106950,11951691,14194192,100000,7767418,53138693,18206025
2018-06-13,5913475,21960427,7537113,5170532,31887517,10152591,35109130,35386496,11560337,18782033,53232591,7062919,50084614,18728427
2018-06-14,6731193,14880904,18893609,10882362,55378470,8985173,57839305,28267821,16638683,13892159,35986895,7704669,55473250,10838224
2018-06-15,1918519,33709843,9305075,6954386,22824342,7607544,47892571,26592670,23075689,5153089,36651036,4107250,13410919,11105364
2018-06-18,5515467,100000,5718772,1411368,43363687,28342980,51882233,20337099,10335850,11267113,31942651,3282030,84088408,13614633
2018-06-19,100000,31566211,15073909,5477740,13905084,17518390,53147280,20887714,17225065,7571254,48067506,5910218,32433043,9408697
2018-06-20,5810295,12191354,18089013,11110543,36207623,8668516,35163535,16156003,5500503,100000,38013564,2802800,58980053,16672488
2018-06-21,10168859,475302,13596620,5027296,28578852,12280438,39393651,28949444,17738889,21910180,51665359,2808606,62785022,13976520
2018-06-22,2055417,25059621,8671295,4634741,47881259,21795869,96339494,13672560,14979085,24627457,37127076,4052680,63285104,12141226
2018-06-25,5471225,26577143,7377636,2527368,29178116,100000,68164049,29532564,7239291,12193333,46831379,8393484,22567294,17487758
2018-06-26,5243751,18048977,1460089,4594462,49084031,6612814,43239701,25834732,2126384,12461856,51207987,5303430,610546,18569028
2018-06-27,2575710,26268421,9566085,1667350,17937029,8032433,51907288,10978925,24415681,8967627,34505385,7272549,92404602,3021613
2018-06-28,4550169,1213960,9730641,3862426,12029849,5064298,41158135,40799952,22276384,14073120,50967882,10898239,78598477,5597720
2018-06-29,1996210,33467710,3492314,10687016,15507994,9976710,53444176,31884787,19330024,24112795,45917989,2088211,92067793,19090008
2018-07-02,3036127,8882825,8437155,1783767,37005374,14345972,53637050,25940911,25181517,24380963,40280126,12973589,50604638,16557007
2018-07-03,6364247,29185440,12672691,6489844,13793050,11727918,33774093,18111847,19397559,14753939,24034333,10978563,71184108,21136562
2018-07-04,7022177,21107349,6977677,10474330,100000,6274186,58294287,28303126,8119759,2164249,21334301,8607254,26010637,16260775
2018-07-05,4914226,21393482,9443685,6189223,24908320,8379358,54005341,34730744,16812867,21272930,43957526,11719974,58676672,22748617
2018-07-06,9829797,3525561,100000,8295923,32411384,3072322,35745865,29490598,26945634,9038497,48648667,6586168,50289618,17563339
2018-07-09,8034430,39816211,15522784,3262724,23240276,12527056,69430946,32630971,11165335,10897164,30831477,1377267,57139811,18164592
2018-07-10,11670895,32754266,5403626,2939902,13036500,284727,33736929,48710524,12999920,16868279,50141308,10933171,49124409,16669120
2018-07-11,5534241,12710489,6919040,5465303,47483799,6528011,25320493,8161836,18223788,9041516,23965842,3542966,75271790,19314673
2018-07-12,2797529,35474774,9177117,3250594,42143946,10749975,69138504,100000,26863624,16821567,34639623,8900060,26413653,8568813
2018-07-13,5327219,16899793,7325047,3658870,35086807,10533040,25920155,19209349,20439004,12495033,26164921,2482196,39720033,16400882
2018-07-16,11811676,16578596,12025368,6092944,49499566,21493040,62609864,1552228,8759009,8837086,24826107,8285664,50975667,12798460
2018-07-17,2934005,7557637,6620220,8737982,16474167,16679630,93494323,21329600,16110696,16208962,21955566,1258602,69455051,14044031
2018-07-18,8380722,18541661,5768886,4879989,26829221,7282177,75976340,21902091,16078375,9550736,100034318,2634406,63374177,7603755
2018-07-19,2854644,20205861,11913345,7132221,47541738,2715473,36512317,67410293,20271156,13661381,57594755,6608470,82339508,16965899
2018-07-20,4805207,12617747,100000,10202602,32412528,5890497,33333223,29653609,4765175,4550550,45780305,7318835,93017528,14695488
2018-07-23,4410915,28087895,2942838,100000,55506780,9043245,72570172,100000,4993774,23281240,29554058,100000,67604421,10661542
2018-07-24,3184509,36509130,9108304,6509323,3746762,13451890,54875861,14295963,14468840,3530586,16165167,10386667,56202262,14166906
2018-07-25,8175819,28047340,11526375,674416,2731027,9416989,9134220,43870688,15139007,12896545,8791738,10159272,21379766,22467141
2018-07-26,10117099,4003706,11561888,3841786,22551599,8626206,65450754,41693317,8802759,18991751,33882419,9645668,11360234,18409890
2018-07-27,8536728,5389867,100000,8187851,38740970,18697393,43783548,30444161,15850142,21593155,53788803,5754670,13630242,16582921
2018-07-30,5961064,22869100,6156654,8816191,40654265,18263932,52232345,26282732,15473672,13408288,17489816,8990566,24231862,5667265
2018-07-31,1510006,30694803,11617216,3525610,26413023,11794833,53769807,39934043,29318306,10329644,47289511,6796093,65629161,5393727
2018-08-01,6264667,18096972,3951818,3041235,45458975,12553375,57357956,52242635,12261808,14912594,40407112,2078560,15019707,9431496
2018-08-02,7722099,21585225,7175056,5651902,36226336,10625529,101565132,100000,6384402,3469093,39534163,7322731,84231298,3122376
2018-08-03,5612290,21158546,9954499,10283066,30978263,19133994,87565283,17036048,26430047,100000,85734768,100000,50444530,11496978
2018-08-06,9789450,17612161,8387947,6471894,49943988,8565465,13218525,18924242,11078837,13915247,41912878,3118150,20962340,15588292
2018-08-07,5304202,25109277,10109181,8431394,30971379,12736540,61261122,23271009,18491616,15563545,40870730,4074238,89056058,4164172
2018-08-08,4119553,23810671,7420811,6295563,19090404,14622216,10710689,40783059,23927606,14323099,26127472,7143347,82363833,10967575
2018-08-09,8786211,30810720,10436106,994880,26725238,17899671,82050022,9085935,28213193,15438300,24703874,12495208,73593849,9944324
2018-08-10,8432085,9552284,10531843,7157435,14688912,4306642,77304901,5473041,16462035,23804398,16548589,100000,52519766,100000
2018-08-13,10289196,3267111,11591294,3523977,27029683,15129034,31532490,16267299,6375818,14085269,12617177,11628580,65226788,4044491
2018-08-14,7419558,20358473,11360111,4459314,17721642,3483966,46002605,25779133,18430214,16997684,32380907,8860912,5829910,100000
2018-08-15,3516027,16065684,12123878,1150185,10005144,8819837,70813663,37092124,14384256,10680365,46420986,8705181,33483755,17473585
2018-08-16,100000,13975826,6160895,3313140,22817761,10152943,44875822,29658999,7190030,5519477,2456064,4517187,35049592,10344490
2018-08-17,815681,11463761,6387668,4875152,7427388,10440239,35530841,47890155,22594483,19452163,34339719,6196576,5680763,9214733
2018-08-20,4174646,30737452,8943284,1491294,41222423,12095691,50370397,65921770,21856151,100000,22262283,5895516,46328612,15543689
2018-08-21,9784432,19340265,16079022,739674,39539387,100000,83771739,32616924,25750971,1159848,51184440,11716506,56937386,21120032
2018-08-22,9481884,44619770,9049440,7910168,45235327,11502296,11695924,43903969,16945669,25555591,29616249,10862006,27649116,23560104
2018-08-23,4693212,17906781,14936785,4245365,22020703,22855768,28350728,36646885,2632510,17735125,52274640,8368043,44415450,5438378
2018-08-24,8275573,13750153,14134874,4830869,36787436,8260670,34545940,26957660,29620729,15932619,25999980,5308303,37009207,15409220
2018-08-27,1834800,30196473,14162911,5288146,12877065,6468945,95187710,24146526,4539317,26843449,45582416,3156457,18418745,21648707
2018-08-28,9533800,41131812,13859078,2938510,21432774,13332682,82562529,36644764,8476015,18299152,36861730,3181790,64004581,24003944
2018-08-29,5057085,15440185,4270111,9575989,45365468,13011088,27369230,28379615,11284867,7842954,45662244,11131470,73703815,11645058
2018-08-30,7786378,29484348,3741480,7588146,47606007,100000,47066520,26823127,19871506,9397307,55424719,11353642,70247352,9928605
2018-08-31,7465355,7552536,4627053,8118907,31843632,20869801,70792811,19953839,12993547,24002803,71106408,4288078,49774104,6420440
2018-09-03,7251193,17971187,12666025,7510897,40167338,9033453,69349305,54358025,20082713,12808480,39084907,8799961,25873962,11643575
2018-09-04,2352374,9212801,7000218,8072052,26505422,8044222,52691283,32012007,6673118,13396359,36324729,11737137,40810495,16857938
2018-09-05,4155893,25212683,5680798,7775055,45075638,10632690,50251181,25829753,13487697,4127702,63125497,817748,70333362,5767898
2018-09-06,8984814,18391243,6428284,4984712,16338753,12204604,97857383,43027676,22210399,9495147,24354683,2062113,58775780,7072392
2018-09-07,7376058,13715235,10065538,4070363,31795687,3724923,45868361,41434897,23851026,13587706,45606993,5309142,21365302,13054968
2018-09-10,2703049,31206365,5293893,2519384,47747889,14795823,10088455,22491719,21403101,22658747,26013597,6051552,53074187,10746509
2018-09-11,6989071,8315333,6089096,3527307,22405144,9344567,53353420,10642028,18823130,24964803,34267171,7739744,49163758,5975056
2018-09-12,2805097,41888304,6886860,7626712,29785365,3372020,56683387,22780796,10272031,16837605,23543639,3516707,41363194,21671739
2018-09-13,2162396,26718707,11849495,2587893,36479549,23742347,46694343,9384055,9140614,18353590,49145272,9525863,50463231,2186753
2018-09-14,4057357,30682842,1385587,7311315,44080948,7870663,18480900,45543545,21172807,11530530,32684684,2137624,28936145,7164600
2018-09-17,5599379,33746691,8158838,5563547,18876940,9259329,58658498,100000,15944199,7773798,14409753,10134179,73783967,7155018
2018-09-18,2346645,29519133,6672351,5347575,35627474,6207289,25343385,28521550,8514872,12226770,13738972,9088246,56109842,5313314
2018-09-19,8504861,2255739,10591584,4779797,44677515,12365040,49302751,24245437,22083899,18262114,39266558,3840931,75965572,24711633
2018-09-20,3796201,3824673,7659061,100000,44628208,4465115,37592285,25227898,10823365,5731877,56686025,3087425,15600527,24779982
2018-09-21,5788333,10260472,4394913,3003292,29344819,13078019,73903990,41801825,26003264,6336558,2708031,8329700,51669872,8805706
2018-09-24,7201070,16045182,16851941,4665863,24769033,10612022,10836993,33727665,11576636,19419524,31849989,1771585,93932490,15361955
2018-09-25,11313217,34513610,14396418,4880219,29805086,12291616,20652261,5039810,10288379,499959,25662623,4814266,33637005,12982372
2018-09-26,7628121,5972741,9121131,6588119,19386363,7905053,50938482,48558346,10789050,4499090,53269483,484225,76290476,16513284
